feedback_id,customer_name,feedback,date,product,clean_feedback,sentiment,confidence_score,month
4816,Manoj,Poor quality and waste of money,2025-02-08,Headphones,poor quality waste money,negative,-0.3,2025-02
4817,Karthik,Delivery was too late,2025-06-22,Laptop,delivery too late,negative,-0.3,2025-06
4818,Divya,Okay for the price,2025-05-05,Laptop,okay price,positive,0.5,2025-05
4819,Pooja,Poor quality and waste of money,2025-07-29,Smart Watch,poor quality waste money,negative,-0.3,2025-07
4820,Divya,Okay for the price,2025-10-30,Headphones,okay price,positive,0.5,2025-10
4821,Pooja,Okay for the price,2025-12-06,Mobile,okay price,positive,0.5,2025-12
4822,Rahul,Support team was very helpful,2025-05-07,Headphones,support team very helpful,positive,0.2,2025-05
4823,Divya,Excellent quality and very satisfied,2025-04-09,E-commerce,excellent quality very satisfied,positive,0.825,2025-04
4824,Rahul,Worst product ever,2025-04-09,Smart Watch,worst product ever,negative,-1.0,2025-04
4825,Suresh,Decent product,2025-07-18,Headphones,decent product,positive,0.1666666666666666,2025-07
4826,Rahul,Okay for the price,2025-06-11,E-commerce,okay price,positive,0.5,2025-06
4827,Suresh,Poor quality and waste of money,2025-10-22,Laptop,poor quality waste money,negative,-0.3,2025-10
4828,Rahul,Support team was very helpful,2025-09-21,Headphones,support team very helpful,positive,0.2,2025-09
4829,Manoj,Decent product,2025-03-06,Mobile,decent product,positive,0.1666666666666666,2025-03
4830,Divya,Average experience,2025-11-03,Internet Service,average experience,negative,-0.15,2025-11
4831,Arun,Acceptable performance,2025-11-21,Mobile,acceptable performance,neutral,0.0,2025-11
4832,Pooja,Customer support did not respond,2025-10-27,Internet Service,customer support did respond,neutral,0.0,2025-10
4833,Rahul,Poor quality and waste of money,2025-01-25,Banking App,poor quality waste money,negative,-0.3,2025-01
4834,Karthik,Nothing special,2025-05-15,Laptop,nothing special,positive,0.3571428571428571,2025-05
4835,Karthik,Very bad experience and disappointed,2025-09-15,E-commerce,very bad experience disappointed,negative,-0.8299999999999998,2025-09
4836,Rahul,Great service and fast delivery,2025-01-01,Laptop,great service fast delivery,positive,0.5,2025-01
4837,Suresh,Excellent quality and very satisfied,2025-08-12,Banking App,excellent quality very satisfied,positive,0.825,2025-08
4838,Suresh,"Amazing experience, highly recommend",2025-05-26,Banking App,amazing experience highly recommend,positive,0.38,2025-05
4839,Sneha,Poor quality and waste of money,2025-11-29,Mobile App,poor quality waste money,negative,-0.3,2025-11
4840,Suresh,Excellent quality and very satisfied,2025-03-23,Internet Service,excellent quality very satisfied,positive,0.825,2025-03
4841,Suresh,Nothing special,2025-04-10,Mobile App,nothing special,positive,0.3571428571428571,2025-04
4842,Rahul,Customer support did not respond,2025-10-06,Headphones,customer support did respond,neutral,0.0,2025-10
4843,Karthik,Okay for the price,2025-05-24,Mobile App,okay price,positive,0.5,2025-05
4844,Pooja,Okay for the price,2025-09-10,Mobile,okay price,positive,0.5,2025-09
4845,Priya,Average experience,2025-04-05,E-commerce,average experience,negative,-0.15,2025-04
4846,Suresh,Very bad experience and disappointed,2025-12-31,Banking App,very bad experience disappointed,negative,-0.8299999999999998,2025-12
4847,Rahul,Okay for the price,2025-03-19,Laptop,okay price,positive,0.5,2025-03
4848,Pooja,Nothing special,2025-05-20,Headphones,nothing special,positive,0.3571428571428571,2025-05
4849,Rahul,Nothing special,2025-04-22,Headphones,nothing special,positive,0.3571428571428571,2025-04
4850,Priya,Poor quality and waste of money,2025-02-09,Banking App,poor quality waste money,negative,-0.3,2025-02
4851,Manoj,Poor quality and waste of money,2025-04-01,Headphones,poor quality waste money,negative,-0.3,2025-04
4852,Manoj,Great service and fast delivery,2025-08-10,Mobile App,great service fast delivery,positive,0.5,2025-08
4853,Suresh,Delivery was too late,2025-04-21,Laptop,delivery too late,negative,-0.3,2025-04
4854,Rahul,Very happy with the product,2025-08-08,Smart Watch,very happy product,positive,1.0,2025-08
4855,Pooja,Great service and fast delivery,2025-01-16,Mobile,great service fast delivery,positive,0.5,2025-01
4856,Karthik,Excellent quality and very satisfied,2025-08-07,Internet Service,excellent quality very satisfied,positive,0.825,2025-08
4857,Suresh,Acceptable performance,2025-10-16,Laptop,acceptable performance,neutral,0.0,2025-10
4858,Pooja,Excellent quality and very satisfied,2025-05-09,Mobile,excellent quality very satisfied,positive,0.825,2025-05
4859,Arun,Customer support did not respond,2025-04-30,Smart Watch,customer support did respond,neutral,0.0,2025-04
4860,Sneha,Delivery was too late,2025-11-10,Mobile App,delivery too late,negative,-0.3,2025-11
4861,Pooja,Poor quality and waste of money,2025-11-04,Mobile,poor quality waste money,negative,-0.3,2025-11
4862,Suresh,Worst product ever,2025-06-19,Mobile App,worst product ever,negative,-1.0,2025-06
4863,Sneha,Acceptable performance,2025-08-17,Banking App,acceptable performance,neutral,0.0,2025-08
4864,Manoj,Excellent quality and very satisfied,2025-04-02,Laptop,excellent quality very satisfied,positive,0.825,2025-04
4865,Pooja,Average experience,2025-04-09,Internet Service,average experience,negative,-0.15,2025-04
4866,Karthik,Great service and fast delivery,2025-07-07,Mobile,great service fast delivery,positive,0.5,2025-07
4867,Anitha,Acceptable performance,2025-05-14,Mobile App,acceptable performance,neutral,0.0,2025-05
4868,Rahul,"Amazing experience, highly recommend",2025-06-28,Banking App,amazing experience highly recommend,positive,0.38,2025-06
4869,Karthik,Acceptable performance,2025-08-23,Laptop,acceptable performance,neutral,0.0,2025-08
4870,Rahul,Delivery was too late,2025-07-15,Laptop,delivery too late,negative,-0.3,2025-07
4871,Divya,"Amazing experience, highly recommend",2025-11-25,Mobile App,amazing experience highly recommend,positive,0.38,2025-11
4872,Karthik,Acceptable performance,2025-12-26,Internet Service,acceptable performance,neutral,0.0,2025-12
4873,Sneha,Nothing special,2025-05-11,Banking App,nothing special,positive,0.3571428571428571,2025-05
4874,Manoj,Delivery was too late,2025-06-26,Mobile,delivery too late,negative,-0.3,2025-06
4875,Karthik,Customer support did not respond,2025-02-23,Mobile App,customer support did respond,neutral,0.0,2025-02
4876,Manoj,Poor quality and waste of money,2025-01-16,Mobile App,poor quality waste money,negative,-0.3,2025-01
4877,Rahul,Great service and fast delivery,2025-11-17,Internet Service,great service fast delivery,positive,0.5,2025-11
4878,Arun,Average experience,2025-08-21,Mobile App,average experience,negative,-0.15,2025-08
4879,Priya,Very happy with the product,2025-03-24,Mobile,very happy product,positive,1.0,2025-03
4880,Anitha,Customer support did not respond,2025-05-30,Mobile App,customer support did respond,neutral,0.0,2025-05
4881,Divya,"Amazing experience, highly recommend",2025-08-20,Internet Service,amazing experience highly recommend,positive,0.38,2025-08
4882,Priya,Excellent quality and very satisfied,2025-01-10,Banking App,excellent quality very satisfied,positive,0.825,2025-01
4883,Anitha,Customer support did not respond,2025-01-14,Headphones,customer support did respond,neutral,0.0,2025-01
4884,Priya,Okay for the price,2025-07-09,Laptop,okay price,positive,0.5,2025-07
4885,Sneha,Customer support did not respond,2025-10-29,Mobile App,customer support did respond,neutral,0.0,2025-10
4886,Karthik,Worst product ever,2025-07-21,Mobile App,worst product ever,negative,-1.0,2025-07
4887,Suresh,Very bad experience and disappointed,2025-07-11,Mobile,very bad experience disappointed,negative,-0.8299999999999998,2025-07
4888,Divya,Acceptable performance,2025-10-22,Mobile App,acceptable performance,neutral,0.0,2025-10
4889,Pooja,Very bad experience and disappointed,2025-10-29,Internet Service,very bad experience disappointed,negative,-0.8299999999999998,2025-10
4890,Pooja,Very happy with the product,2025-11-25,Laptop,very happy product,positive,1.0,2025-11
4891,Rahul,Worst product ever,2025-09-06,Banking App,worst product ever,negative,-1.0,2025-09
4892,Arun,Support team was very helpful,2025-06-15,Mobile,support team very helpful,positive,0.2,2025-06
4893,Suresh,"Amazing experience, highly recommend",2025-09-13,Internet Service,amazing experience highly recommend,positive,0.38,2025-09
4894,Manoj,Okay for the price,2025-07-08,Mobile App,okay price,positive,0.5,2025-07
4895,Pooja,Acceptable performance,2025-10-28,Laptop,acceptable performance,neutral,0.0,2025-10
4896,Arun,Customer support did not respond,2025-02-15,Internet Service,customer support did respond,neutral,0.0,2025-02
4897,Rahul,Delivery was too late,2025-03-12,Mobile,delivery too late,negative,-0.3,2025-03
4898,Priya,Okay for the price,2025-11-05,Mobile App,okay price,positive,0.5,2025-11
4899,Karthik,Decent product,2025-09-14,Internet Service,decent product,positive,0.1666666666666666,2025-09
4900,Arun,Excellent quality and very satisfied,2025-12-29,Headphones,excellent quality very satisfied,positive,0.825,2025-12
4901,Pooja,Decent product,2025-07-08,Banking App,decent product,positive,0.1666666666666666,2025-07
4902,Rahul,Worst product ever,2025-05-15,Internet Service,worst product ever,negative,-1.0,2025-05
4903,Divya,Acceptable performance,2025-05-28,E-commerce,acceptable performance,neutral,0.0,2025-05
4904,Karthik,"Amazing experience, highly recommend",2025-12-22,Banking App,amazing experience highly recommend,positive,0.38,2025-12
4905,Priya,Customer support did not respond,2025-11-01,Mobile,customer support did respond,neutral,0.0,2025-11
4906,Priya,Worst product ever,2025-05-26,Laptop,worst product ever,negative,-1.0,2025-05
4907,Priya,Acceptable performance,2025-05-01,Internet Service,acceptable performance,neutral,0.0,2025-05
4908,Suresh,Okay for the price,2025-10-10,Smart Watch,okay price,positive,0.5,2025-10
4909,Karthik,"Amazing experience, highly recommend",2025-02-17,Mobile,amazing experience highly recommend,positive,0.38,2025-02
4910,Suresh,Okay for the price,2025-02-18,Smart Watch,okay price,positive,0.5,2025-02
4911,Suresh,"Amazing experience, highly recommend",2025-03-06,Internet Service,amazing experience highly recommend,positive,0.38,2025-03
4912,Divya,"Amazing experience, highly recommend",2025-10-17,Laptop,amazing experience highly recommend,positive,0.38,2025-10
4913,Manoj,Worst product ever,2025-07-15,Laptop,worst product ever,negative,-1.0,2025-07
4914,Karthik,Support team was very helpful,2025-01-04,Headphones,support team very helpful,positive,0.2,2025-01
4915,Divya,Acceptable performance,2025-06-23,Internet Service,acceptable performance,neutral,0.0,2025-06
4916,Manoj,Customer support did not respond,2025-09-21,Banking App,customer support did respond,neutral,0.0,2025-09
4917,Sneha,Very bad experience and disappointed,2025-01-17,Mobile App,very bad experience disappointed,negative,-0.8299999999999998,2025-01
4918,Anitha,Delivery was too late,2025-09-03,Banking App,delivery too late,negative,-0.3,2025-09
4919,Sneha,"Amazing experience, highly recommend",2025-08-28,Banking App,amazing experience highly recommend,positive,0.38,2025-08
4920,Manoj,Great service and fast delivery,2025-08-20,Headphones,great service fast delivery,positive,0.5,2025-08
4921,Karthik,Very bad experience and disappointed,2025-12-07,Internet Service,very bad experience disappointed,negative,-0.8299999999999998,2025-12
4922,Manoj,Worst product ever,2025-09-29,Headphones,worst product ever,negative,-1.0,2025-09
4923,Pooja,Customer support did not respond,2025-03-18,Banking App,customer support did respond,neutral,0.0,2025-03
4924,Manoj,Excellent quality and very satisfied,2025-07-03,Mobile App,excellent quality very satisfied,positive,0.825,2025-07
4925,Sneha,Okay for the price,2025-01-06,Mobile App,okay price,positive,0.5,2025-01
4926,Karthik,Great service and fast delivery,2025-09-29,Banking App,great service fast delivery,positive,0.5,2025-09
4927,Rahul,Worst product ever,2025-05-04,Mobile,worst product ever,negative,-1.0,2025-05
4928,Divya,Poor quality and waste of money,2025-07-18,Headphones,poor quality waste money,negative,-0.3,2025-07
4929,Manoj,Worst product ever,2025-05-30,Banking App,worst product ever,negative,-1.0,2025-05
4930,Sneha,Nothing special,2025-09-30,E-commerce,nothing special,positive,0.3571428571428571,2025-09
4931,Karthik,Acceptable performance,2025-10-05,Mobile,acceptable performance,neutral,0.0,2025-10
4932,Rahul,Okay for the price,2025-06-10,Smart Watch,okay price,positive,0.5,2025-06
4933,Suresh,Very happy with the product,2025-11-10,Smart Watch,very happy product,positive,1.0,2025-11
4934,Rahul,Support team was very helpful,2025-09-13,Mobile App,support team very helpful,positive,0.2,2025-09
4935,Pooja,Great service and fast delivery,2025-07-14,Mobile,great service fast delivery,positive,0.5,2025-07
4936,Pooja,Worst product ever,2025-11-03,Internet Service,worst product ever,negative,-1.0,2025-11
4937,Priya,Acceptable performance,2025-02-08,Laptop,acceptable performance,neutral,0.0,2025-02
4938,Rahul,Great service and fast delivery,2025-03-18,Banking App,great service fast delivery,positive,0.5,2025-03
4939,Divya,Customer support did not respond,2025-01-10,E-commerce,customer support did respond,neutral,0.0,2025-01
4940,Karthik,Very bad experience and disappointed,2025-08-14,E-commerce,very bad experience disappointed,negative,-0.8299999999999998,2025-08
4941,Manoj,Delivery was too late,2025-09-29,Laptop,delivery too late,negative,-0.3,2025-09
4942,Arun,Worst product ever,2025-05-14,Mobile App,worst product ever,negative,-1.0,2025-05
4943,Rahul,Very bad experience and disappointed,2025-06-22,Internet Service,very bad experience disappointed,negative,-0.8299999999999998,2025-06
4944,Priya,Acceptable performance,2025-09-18,Laptop,acceptable performance,neutral,0.0,2025-09
4945,Karthik,Nothing special,2025-03-30,E-commerce,nothing special,positive,0.3571428571428571,2025-03
4946,Priya,Excellent quality and very satisfied,2025-03-13,E-commerce,excellent quality very satisfied,positive,0.825,2025-03
4947,Arun,Very bad experience and disappointed,2025-06-19,Headphones,very bad experience disappointed,negative,-0.8299999999999998,2025-06
4948,Rahul,Acceptable performance,2025-12-19,Banking App,acceptable performance,neutral,0.0,2025-12
4949,Suresh,Okay for the price,2025-04-24,Smart Watch,okay price,positive,0.5,2025-04
